SUPPLIER,PRODUCT_PART_NUMBER,PACKAGING_DESCR,MARKETING_STATUS,ROHS_COMPLIANCE_GRADE,PRODUCT_URL,PARAMETRICS_URL,DATASHEET_URL,KEY_FEATURES,SHORT_DESCRIPTION,PB_FREE,EU_ROHS,HALOGEN_FREE,RHF_INDICATOR,REACH_SVHC
NXP,S9S12DG25F0MPVEPackage :LQFP112,S9S12DG25F0MPVE(935311802557),End of Life,,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S9S12DG25F0MPVER(935311802528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S9S12DG25F0MFUEPackage :HQFP80,S9S12DG25F0MFUE(935313387557),End of Life,,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S9S12DG25F0MFUER(935313387528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S9S12DG25F0CPVEPackage :LQFP112,S9S12DG25F0CPVE(935319287557),End of Life,,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S9S12DG25F0CPVER(935319287528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S9S12DG25F0CFUEPackage :HQFP80,S9S12DG25F0CFUE(935321214557),End of Life,,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S9S12DG25F0CFUER(935321214528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S9S12DG12W2CPVEPackage :LQFP112,S9S12DG12W2CPVE(935310272557),End of Life,,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S9S12DG12W2CPVER(935310272528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S9S12DG12J5VPVEPackage :LQFP112,S9S12DG12J5VPVE(935319613557),End of Life,,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S9S12DG12J5VPVER(935319613528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S9S12DG12J5MPVEPackage :LQFP112,S9S12DG12J5MPVE(935323372557),End of Life,,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S9S12DG12J5CPVEPackage :LQFP112,S9S12DG12J5CPVE(935319705557),End of Life,,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S9S12DG12J5CPVER(935319705528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S9S12DG12J5CFUEPackage :HQFP80,S9S12DG12J5CFUE(935317043557),End of Life,,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S9S12DG12J5CFUER(935317043528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S9S12DG12F1VPVEPackage :LQFP112,S9S12DG12F1VPVE(935313792557),End of Life,,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S9S12DG12F1VPVER(935313792528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S9S12DG12F1VFUEPackage :HQFP80,S9S12DG12F1VFUE(935311839557),End of Life,,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S9S12DG12F1VFUER(935311839528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S9S12DG12F1MPVEPackage :LQFP112,S9S12DG12F1MPVE(935311808557),End of Life,,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S9S12DG12F1MPVER(935311808528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12D,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/READ-ME_HCS12.pdf,,"The MC9S12D is a 16-bit MCU composed of standard on-chip peripherals, including:",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
